st_loc,ptype,0
MARTIN LUTHER KING JR BL,908.0,4
MARTIN LUTHER KING JR BL,985.0,1
MARTIN ST,101.0,32
MARTIN ST,104.0,1
MARTIN ST,132.0,1
MARTINWOOD RD,101.0,10
MARY BOYLE WY,907.0,2
MARYANNA RD,101.0,2
MARYANNA RD,132.0,1
MARYKNOLL ST,101.0,21
MARYKNOLL ST,104.0,1
MARYKNOLL ST,132.0,1
MARYKNOLL TE,101.0,5
MARYLAND ST,101.0,2
MARYLAND ST,104.0,1
MARYLAND ST,105.0,14
MARYLAND ST,132.0,4
MASCOMA ST,101.0,1
MASCOMA ST,104.0,3
MASCOMA ST,105.0,1
MASCOMA ST,132.0,2
MASCOMA ST,902.0,2
MASCOT ST,101.0,13
MASCOT ST,104.0,19
MASCOT ST,105.0,6
MASCOT ST,106.0,1
MASCOT ST,111.0,1
MASCOT ST,132.0,4
MASCOT ST,903.0,1
MASON CT,101.0,4
MASON ST,104.0,6
MASON ST,109.0,1
MASON ST,364.0,1
MASON ST,977.0,1
MASON ST,985.0,1
MASSACHUSETTS AV,13.0,21
MASSACHUSETTS AV,26.0,1
MASSACHUSETTS AV,31.0,5
MASSACHUSETTS AV,104.0,1
MASSACHUSETTS AV,105.0,11
MASSACHUSETTS AV,111.0,55
MASSACHUSETTS AV,112.0,12
MASSACHUSETTS AV,113.0,1
MASSACHUSETTS AV,121.0,3
MASSACHUSETTS AV,125.0,11
MASSACHUSETTS AV,127.0,1
MASSACHUSETTS AV,300.0,1
MASSACHUSETTS AV,310.0,1
MASSACHUSETTS AV,312.0,1
MASSACHUSETTS AV,317.0,3
MASSACHUSETTS AV,318.0,1
MASSACHUSETTS AV,320.0,7
MASSACHUSETTS AV,323.0,1
MASSACHUSETTS AV,326.0,6
MASSACHUSETTS AV,328.0,2
MASSACHUSETTS AV,331.0,1
MASSACHUSETTS AV,332.0,4
MASSACHUSETTS AV,334.0,1
MASSACHUSETTS AV,337.0,1
MASSACHUSETTS AV,341.0,1
MASSACHUSETTS AV,343.0,2
MASSACHUSETTS AV,364.0,1
MASSACHUSETTS AV,387.0,1
MASSACHUSETTS AV,390.0,7
MASSACHUSETTS AV,402.0,1
MASSACHUSETTS AV,405.0,1
MASSACHUSETTS AV,902.0,1
MASSACHUSETTS AV,903.0,2
MASSACHUSETTS AV,904.0,1
MASSACHUSETTS AV,905.0,1
MASSACHUSETTS AV,907.0,1
MASSACHUSETTS AV,937.0,1
MASSACHUSETTS AV,941.0,1
MASSACHUSETTS AV,950.0,1
MASSACHUSETTS AV,952.0,2
MASSACHUSETTS AV,962.0,1
MASSACHUSETTS AV,970.0,1
MASSACHUSETTS AV,977.0,5
MASSACHUSETTS AV,985.0,18
MASSACHUSETTS AV,986.0,5
MASSASOIT ST,101.0,12
MASSASOIT ST,104.0,12
MASSPORT BYPASS RD,986.0,1
MATCHETT ST,101.0,7
MATCHETT ST,104.0,20
MATCHETT ST,105.0,1
MATHER CT,132.0,1
MATHER CT,905.0,2
MATHER ST,101.0,27
MATHER ST,104.0,12
MATHER ST,105.0,6
MATHER ST,132.0,2
MATIGNON RD,101.0,1
MATTAKEESET ST,101.0,16
MATTAKEESET ST,104.0,6
MATTAKEESET ST,105.0,1
MATTAPAN ST,101.0,22
MATTAPAN ST,104.0,9
MATTAPAN ST,105.0,10
MATTAPAN ST,106.0,3
MATTAPAN ST,132.0,4
MATTHEW ST,332.0,1
MATTHEW ST,970.0,1
MAVERICK SQ,13.0,3
MAVERICK SQ,31.0,3
MAVERICK SQ,319.0,6
MAVERICK SQ,320.0,1
MAVERICK SQ,326.0,1
MAVERICK SQ,328.0,1
MAVERICK SQ,329.0,1
MAVERICK SQ,343.0,1
MAVERICK SQ,344.0,1
MAVERICK SQ,387.0,1
MAVERICK SQ,985.0,2
MAVERICK ST,13.0,16
MAVERICK ST,25.0,1
MAVERICK ST,31.0,1
MAVERICK ST,101.0,7
MAVERICK ST,104.0,13
MAVERICK ST,105.0,72
MAVERICK ST,106.0,2
MAVERICK ST,109.0,1
MAVERICK ST,111.0,4
MAVERICK ST,112.0,3
MAVERICK ST,125.0,1
MAVERICK ST,130.0,4
MAVERICK ST,132.0,10
MAVERICK ST,317.0,4
MAVERICK ST,320.0,2
MAVERICK ST,325.0,1
MAVERICK ST,326.0,1
MAVERICK ST,329.0,1
MAVERICK ST,332.0,2
MAVERICK ST,337.0,2
MAVERICK ST,340.0,1
MAVERICK ST,343.0,1
MAVERICK ST,353.0,1
MAVERICK ST,387.0,1
MAVERICK ST,402.0,1
MAVERICK ST,902.0,2
MAVERICK ST,907.0,3
MAVERICK ST,985.0,6
MAVERICK ST,986.0,2
MAXFIELD ST,101.0,21
MAXFIELD ST,132.0,2
MAXWELL ST,13.0,2
MAXWELL ST,101.0,14
MAXWELL ST,104.0,7
MAXWELL ST,105.0,12
MAXWELL ST,117.0,1
MAXWELL ST,130.0,2
MAXWELL ST,132.0,2
MAXWELL ST,976.0,1
MAY ST,101.0,19
MAY ST,104.0,2
MAYBROOK ST,101.0,4
MAYBROOK ST,104.0,4
MAYBROOK ST,105.0,1
MAYBURY ST,104.0,1
MAYBURY ST,105.0,3
MAYBURY ST,132.0,1
MAYFAIR ST,101.0,7
MAYFAIR ST,104.0,2
MAYFAIR ST,105.0,1
MAYFIELD ST,101.0,13
MAYFIELD ST,104.0,10
MAYFIELD ST,105.0,10
MAYFIELD ST,109.0,1
MAYFIELD ST,111.0,1
MAYHEW ST,101.0,8
MAYHEW ST,104.0,4
MAYHEW ST,105.0,2
MAYHEW ST,106.0,1
MAYHEW ST,111.0,1
MAYHEW ST,132.0,2
MAYHEW ST,976.0,1
MAYNARD ST,101.0,19
MAYNARD ST,104.0,13
MAYNARD ST,132.0,1
MAYWOOD ST,101.0,8
MAYWOOD ST,104.0,7
MAYWOOD ST,105.0,16
MAYWOOD ST,111.0,2
MAYWOOD ST,130.0,3
MAYWOOD ST,132.0,6
MAYWOOD ST,391.0,2
MAYWOOD ST,902.0,1
MAYWOOD ST,905.0,2
MAYWOOD ST,906.0,1
MAYWOOD ST,970.0,3
MAYWOOD TE,132.0,4
MBTA (SW CORRIDOR PROJ) ,901.0,1
MCBRIDE ST,101.0,18
MCBRIDE ST,104.0,10
MCBRIDE ST,105.0,5
MCBRIDE ST,111.0,2
MCBRIDE ST,337.0,1
MCBRIDE ST,390.0,1
MCBRIDE ST,901.0,1
MCBRIDE ST,976.0,1
MCBRIDE ST,985.0,1
MCCORMACK SQ,111.0,1
MCCRAW ST,332.0,1
MCCRAW ST,414.0,1
MCDONOUGH CT,101.0,3
MCDONOUGH CT,104.0,1
MCDONOUGH WY,908.0,1
MCGREEVEY WY,907.0,3
MCGREEVEY WY,908.0,2
MCKAY PL,105.0,1
MCKAY PL,130.0,1
MCKAY PL,132.0,1
MCKENNA TE,344.0,1
MCKINLEY SQ,903.0,1
MCKONE ST,101.0,4
MCKONE ST,104.0,6
MCKONE ST,105.0,6
MCKONE ST,106.0,1
MCKONE ST,111.0,1
MCKONE ST,132.0,4
MCKONE ST,334.0,1
MCLELLAN ST,13.0,1
MCLELLAN ST,31.0,1
MCLELLAN ST,104.0,7
MCLELLAN ST,105.0,22
MCLELLAN ST,111.0,1
MCLELLAN ST,132.0,3
MCLELLAN ST,902.0,1
MCLELLAN ST,976.0,1
MEACHAM ST,985.0,1
MEAD ST,101.0,9
MEAD ST,104.0,3
MEAD ST,105.0,14
MEAD ST,132.0,9
MEAD ST,391.0,1
MEAD ST,903.0,2
MEAD ST,908.0,1
MEAD ST,985.0,2
MEAD STREET CT,101.0,4
MEADOW RD,101.0,1
MEADOW RD,316.0,2
MEADOW RD,390.0,1
MEADOWBANK AV,101.0,1
MEADOWBANK AV,104.0,23
MEADOWVIEW RD,101.0,25
MEADOWVIEW RD,106.0,1
MECHANIC ST,104.0,1
MEDFIELD ST,112.0,2
MEDFORD ST,13.0,5
MEDFORD ST,101.0,15
MEDFORD ST,105.0,2
MEDFORD ST,316.0,4
MEDFORD ST,318.0,1
MEDFORD ST,328.0,1
MEDFORD ST,343.0,1
MEDFORD ST,344.0,1
MEDFORD ST,345.0,1
MEDFORD ST,346.0,1
MEDFORD ST,390.0,3
MEDFORD ST,400.0,2
MEDFORD ST,441.0,1
MEDFORD ST,444.0,12
MEDFORD ST,903.0,2
MEDFORD ST,905.0,1
MEDFORD ST,947.0,1
MEDFORD ST,974.0,1
MEDFORD ST,976.0,1
MEDFORD ST,985.0,3
MEDWAY ST,101.0,6
MEDWAY ST,105.0,1
MEDWAY ST,132.0,1
MEDWAY ST,343.0,1
MEDWAY ST,986.0,3
MEEHAN PL,104.0,1
MEEHAN ST,101.0,1
MEEHAN ST,104.0,1
MEEHAN ST,105.0,1
MEEHAN ST,132.0,2
MEEHAN ST,337.0,3
MELBA WY,101.0,9
MELBA WY,132.0,1
MELBOURNE ST,101.0,2
MELBOURNE ST,104.0,3
MELBOURNE ST,105.0,11
MELBOURNE ST,106.0,1
MELBOURNE ST,111.0,3
MELCHER ST,31.0,1
MELCHER ST,113.0,1
MELCHER ST,346.0,5
MELLEN ST,101.0,13
MELLEN ST,104.0,7
MELLEN ST,105.0,1
MELLEN ST,106.0,1
MELLEN ST,111.0,1
MELLEN ST,132.0,2
MELLEN ST,985.0,1
MELLISH RD,901.0,2
MELLISH RD,985.0,1
MELNEA CASS BL,13.0,1
MELNEA CASS BL,324.0,1
MELNEA CASS BL,390.0,2
MELNEA CASS BL,901.0,1
MELNEA CASS BL,902.0,10
MELNEA CASS BL,985.0,1
MELNEA CASS BL,986.0,4
MELNEA CASS BL,987.0,3
MELROSE ST,101.0,9
MELROSE ST,104.0,1
MELROSE ST,105.0,4
MELROSE ST,111.0,11
MELTON RD,101.0,1
MELTON RD,104.0,5
MELTON RD,105.0,1
MELTON RD,905.0,1
MELVILLE AV,101.0,30
MELVILLE AV,104.0,22
MELVILLE AV,105.0,2
MELVILLE AV,106.0,3
MELVILLE AV,109.0,1
MELVILLE AV,111.0,1
MELVILLE AV,132.0,1
MELVILLE AV,903.0,1
MELVILLE AV,905.0,1
MELVILLE AV,908.0,1
MELVILLE AV,970.0,1
MELVILLE AV,985.0,1
MELVILLE LA,101.0,4
MELVIN AV,112.0,3
MELVINSIDE TE,905.0,3
MELVINSIDE TE,985.0,1
MENDELL WY,104.0,1
MENDELSSOHN ST,101.0,10
MENDELSSOHN ST,104.0,10
MENDELSSOHN ST,105.0,1
MENDUM ST,101.0,25
MENDUM ST,104.0,4
MENDUM ST,132.0,1
MENLO ST,101.0,5
MENLO ST,104.0,3
MENLO ST,111.0,1
MENTON ST,101.0,4
MENTON ST,104.0,1
MENTON ST,106.0,1
MERCER ST,101.0,11
MERCER ST,104.0,7
MERCER ST,105.0,12
MERCER ST,132.0,4
MERCER ST,908.0,1
MERCHANTS RO,346.0,1
MERCIER AV,101.0,16
MERCIER AV,104.0,16
MEREDITH ST,101.0,15
MEREDITH ST,104.0,1
MERIDIAN ST,13.0,39
MERIDIAN ST,31.0,4
MERIDIAN ST,101.0,4
MERIDIAN ST,104.0,13
MERIDIAN ST,105.0,51
MERIDIAN ST,111.0,6
MERIDIAN ST,112.0,2
MERIDIAN ST,121.0,1
MERIDIAN ST,125.0,1
MERIDIAN ST,130.0,1
MERIDIAN ST,132.0,1
MERIDIAN ST,319.0,3
MERIDIAN ST,320.0,1
MERIDIAN ST,326.0,1
MERIDIAN ST,327.0,1
MERIDIAN ST,333.0,2
MERIDIAN ST,337.0,4
MERIDIAN ST,340.0,1
MERIDIAN ST,341.0,2
MERIDIAN ST,342.0,4
MERIDIAN ST,343.0,4
MERIDIAN ST,344.0,4
MERIDIAN ST,390.0,1
MERIDIAN ST,902.0,1
MERIDIAN ST,905.0,1
MERIDIAN ST,970.0,1
MERIDIAN ST,973.0,1
MERIDIAN ST,985.0,3
MERLIN ST,101.0,11
MERLIN ST,105.0,1
MEROLA PK,101.0,12
MERRIAM ST,101.0,1
MERRIAM ST,105.0,1
MERRIAM ST,132.0,1
MERRIAM ST,985.0,1
MERRILL ST,101.0,2
MERRILL ST,104.0,1
MERRILL ST,105.0,2
MERRILL ST,106.0,1
MERRILL ST,111.0,1
MERRILL ST,132.0,1
MERRILL ST,902.0,3
MERRIMAC ST,344.0,1
MERRIMAC ST,387.0,3
MERRIMAC ST,908.0,1
MESHAKA ST,101.0,6
MESHAKA ST,104.0,4
MESSINGER ST,101.0,27
MESSINGER ST,106.0,1
MESSINGER ST,132.0,3
MESSINGER ST,902.0,1
MESSINGER ST,906.0,1
MESSINGER ST,985.0,1
METCALF ST,101.0,8
METROPOLITAN AV,101.0,143
METROPOLITAN AV,104.0,80
METROPOLITAN AV,105.0,27
METROPOLITAN AV,106.0,2
METROPOLITAN AV,109.0,1
METROPOLITAN AV,111.0,5
METROPOLITAN AV,112.0,3
METROPOLITAN AV,130.0,8
METROPOLITAN AV,132.0,12
METROPOLITAN AV,407.0,1
METROPOLITAN AV,901.0,1
METROPOLITAN AV,904.0,1
METROPOLITAN AV,976.0,2
METROPOLITAN CI,104.0,5
MEYER CT,101.0,5
MEYER ST,101.0,17
MEYER ST,104.0,5
MEYER ST,105.0,1
MEYER ST,132.0,1
MIAMI AV,101.0,13
MIAMI AV,104.0,2
MIAMI AV,106.0,1
MIAMI AV,132.0,3
MIAMI AV,902.0,2
MIAMI TE,101.0,3
MIAMI TE,132.0,2
MICHAEL RD,101.0,8
MICHAEL RD,104.0,1
MICHELANGELO ST,104.0,1
MICHELANGELO ST,112.0,1
MICHIGAN AV,104.0,8
MICHIGAN AV,105.0,10
MICHIGAN AV,111.0,1
MICHIGAN AV,130.0,1
MICHIGAN AV,132.0,4
MICHIGAN AV,970.0,1
MIDDLE ST,101.0,4
MIDDLE ST,104.0,5
MIDDLE ST,105.0,9
MIDDLE ST,132.0,1
MIDDLE ST,317.0,1
MIDDLE ST,332.0,1
MIDDLE ST,390.0,1
MIDDLEMAS CT,908.0,2
MIDDLETON ST,101.0,6
MIDDLETON ST,104.0,3
MIDDLETON ST,105.0,7
MIDDLETON ST,106.0,1
MIDDLETON ST,132.0,4
MIDDLETON ST,970.0,1
MIDLAND ST,101.0,11
MIDLAND ST,104.0,1
MIDLAND ST,105.0,1
MIDLAND ST,111.0,1
MIDLAND ST,132.0,1
MIDVALE RD,101.0,10
MIDVALE RD,132.0,1
MILDRED AV,105.0,8
MILDRED AV,106.0,2
MILDRED AV,132.0,1
MILDRED AV,902.0,5
MILDRED AV,903.0,1
MILDRED AV,985.0,1
MILDRED AV,986.0,1
MILES ST,105.0,1
MILES ST,132.0,3
MILFORD ST,13.0,1
MILFORD ST,101.0,5
MILFORD ST,104.0,1
MILFORD ST,105.0,4
MILFORD ST,111.0,6
MILFORD ST,122.0,1
MILFORD ST,903.0,1
MILFORD ST,908.0,1
MILK ST,320.0,1
MILK ST,342.0,1
MILK ST,344.0,10
MILK ST,346.0,3
MILK ST,347.0,1
MILK ST,985.0,1
MILK ST,986.0,2
MILL ST,101.0,7
MILL ST,104.0,13
MILL ST,105.0,3
MILL ST,111.0,3
MILL ST,985.0,1
MILLER PK,105.0,2
MILLER PK,391.0,2
MILLERS LA,119.0,1
MILLET ST,101.0,14
MILLET ST,104.0,16
MILLET ST,105.0,24
MILLET ST,106.0,1
MILLET ST,111.0,2
MILLET ST,132.0,8
MILLET ST,332.0,1
MILLICENT WY,908.0,2
MILLICENT WY,986.0,2
MILLMONT ST,104.0,3
MILLMONT ST,105.0,2
MILLMONT ST,112.0,1
MILLMONT ST,132.0,2
MILLMONT ST,902.0,1
MILLS ST,101.0,13
MILLS ST,104.0,1
MILLS ST,132.0,2
MILLS ST,986.0,1
MILLSTONE RD,101.0,7
MILLSTONE RD,104.0,9
MILLSTONE RD,985.0,1
MILTON AV,31.0,1
MILTON AV,101.0,75
MILTON AV,104.0,29
MILTON AV,105.0,9
MILTON AV,106.0,7
MILTON AV,113.0,1
MILTON AV,130.0,1
MILTON AV,132.0,7
MILTON AV,332.0,1
MILTON AV,390.0,1
MILTON AV,902.0,1
MILTON AV,985.0,2
MILTON LINE ,985.0,2
MILTON PL,346.0,1
MILTON ST,13.0,1
MILTON ST,101.0,59
MILTON ST,104.0,13
MILTON ST,105.0,1
MILTON ST,106.0,2
MILTON ST,132.0,4
MILTON ST,985.0,2
MILTON ST,986.0,1
MILTON TE,101.0,8
MILTON TOWN LINE ,101.0,1
MILWOOD ST,101.0,11
MILWOOD ST,104.0,5
MILWOOD ST,105.0,4
MILWOOD ST,106.0,1
MILWOOD ST,905.0,1
MILWOOD TE,101.0,2
MILWOOD TE,106.0,1
MILWOOD TE,132.0,1
MINDEN ST,13.0,2
MINDEN ST,27.0,1
MINDEN ST,104.0,2
MINDEN ST,105.0,7
MINDEN ST,125.0,4
MINDEN ST,390.0,1
MINDORO ST,387.0,5
MINDORO ST,390.0,1
MINDORO ST,977.0,1
MINDORO ST,985.0,1
MINDORO ST,986.0,2
MINER ST,31.0,2
MINER ST,111.0,1
MINER ST,113.0,1
MINER ST,130.0,4
MINNIE CT,101.0,1
MINNIE CT,317.0,1
MINOT PK,104.0,2
MINOT PK,132.0,7
MINOT ST,13.0,1
MINOT ST,31.0,1
MINOT ST,101.0,34
MINOT ST,104.0,56
MINOT ST,105.0,18
MINOT ST,106.0,1
MINOT ST,132.0,2
MINOT ST,317.0,1
MINOT ST,390.0,3
MINOT ST,985.0,2
MINOT ST,986.0,4
MINTON ST,111.0,2
MINTON ST,132.0,1
MINTON ST,985.0,1
MISHAWUM ST,337.0,1
MISHAWUM ST,390.0,1
MISSION ST,104.0,7
MISSION ST,391.0,1
MITCHELL ST,101.0,4
MITCHELL ST,105.0,3
MITCHELL ST,132.0,1
MOHAWK ST,13.0,1
MOHAWK ST,101.0,4
MOHAWK ST,104.0,2
MOHAWK ST,106.0,1
MOHAWK ST,132.0,2
MOLONEY ST,101.0,4
MONADNOCK ST,101.0,16
MONADNOCK ST,104.0,12
MONADNOCK ST,105.0,12
MONADNOCK ST,130.0,1
MONADNOCK ST,131.0,1
MONADNOCK ST,985.0,1
MONASTERY RD,101.0,6
MONASTERY RD,104.0,5
MONASTERY RD,105.0,1
MONASTERY RD,111.0,1
MONKS ST,104.0,5
MONKS ST,105.0,2
MONMOUTH SQ,13.0,1
MONMOUTH ST,101.0,10
MONMOUTH ST,104.0,17
MONMOUTH ST,105.0,18
MONMOUTH ST,109.0,1
MONMOUTH ST,111.0,1
MONPONSET ST,101.0,17
MONPONSET ST,104.0,4
MONPONSET ST,112.0,1
MONPONSET ST,130.0,1
MONSON ST,101.0,6
MONSON ST,104.0,4
MONSON ST,132.0,1
MONSON ST,908.0,1
MONTAGUE ST,101.0,2
MONTAGUE ST,109.0,1
MONTANA ST,13.0,1
MONTCALM AV,101.0,2
MONTCALM AV,104.0,10
MONTCALM AV,105.0,3
MONTCALM AV,106.0,1
MONTCLAIR AV,101.0,43
MONTCLAIR AV,104.0,13
MONTCLAIR AV,132.0,2
MONTEBELLO RD,31.0,1
MONTEBELLO RD,101.0,4
MONTEBELLO RD,104.0,1
MONTEBELLO RD,105.0,12
MONTEBELLO RD,111.0,1
MONTEBELLO RD,125.0,4
MONTEBELLO RD,970.0,1
MONTEBELLO RD,976.0,1
MONTELLO ST,104.0,4
MONTELLO ST,105.0,4
MONTEREY AV,101.0,5
MONTEREY AV,130.0,2
MONTEREY AV,132.0,3
MONTEREY AV,902.0,4
MONTEREY AV,976.0,1
MONTFERN AV,101.0,2
MONTFERN AV,104.0,3
MONTFERN AV,105.0,15
MONTFERN AV,112.0,1
MONTFERN AV,343.0,1
MONTGOMERY ST,101.0,9
MONTGOMERY ST,104.0,5
MONTGOMERY ST,105.0,2
MONTGOMERY ST,106.0,1
MONTGOMERY ST,111.0,5
MONTMORENCI AV,101.0,25
MONTMORENCI AV,104.0,3
MONTMORENCI AV,132.0,1
MONTROSE ST,101.0,11
MONTROSE ST,104.0,5
MONTROSE ST,105.0,2
MONTROSE ST,132.0,1
MONTVALE ST,101.0,6
MONTVALE ST,104.0,6
MONTVALE ST,105.0,7
MONTVIEW ST,101.0,20
MONTVIEW ST,106.0,1
MONTVIEW ST,132.0,1
MONUMENT AV,101.0,24
MONUMENT AV,104.0,8
MONUMENT AV,105.0,8
MONUMENT CT,101.0,2
MONUMENT CT,105.0,2
MONUMENT SQ,101.0,2
MONUMENT SQ,104.0,1
MONUMENT SQ,105.0,6
MONUMENT SQ,111.0,6
MONUMENT SQ,121.0,1
MONUMENT SQ,130.0,2
MONUMENT SQ,902.0,1
MONUMENT SQ,985.0,1
MONUMENT ST,13.0,1
MONUMENT ST,101.0,5
MONUMENT ST,104.0,3
MONUMENT ST,105.0,1
MONUMENT ST,902.0,1
MONUMENT ST,908.0,1
MOODY ST,104.0,3
MOODY ST,105.0,2
MOODY ST,111.0,1
MOON ST,13.0,2
MOON ST,101.0,1
MOON ST,105.0,1
MOON ST,111.0,3
MOON ST,112.0,1
MOON ST,906.0,1
MOORE ST,31.0,2
MOORE ST,101.0,12
MOORE ST,104.0,22
MOORE ST,105.0,3
MOORE ST,106.0,1
MOORE ST,112.0,1
MOORE ST,125.0,1
MOORE ST,130.0,2
MOORE ST,132.0,6
MOORE ST,316.0,1
MOORE ST,336.0,1
MOORE ST,465.0,2
MOORE ST,901.0,1
MOORE ST,904.0,1
MOORE ST,970.0,1
MOORE ST,985.0,6
MOORE ST,986.0,1
MORA ST,101.0,8
MORA ST,104.0,2
MORA ST,105.0,30
MORA ST,111.0,1
MORAINE ST,101.0,7
MORAINE ST,104.0,22
MORAINE ST,132.0,1
MORELAND ST,101.0,14
MORELAND ST,104.0,16
MORELAND ST,105.0,20
MORELAND ST,106.0,1
MORELAND ST,111.0,11
MORELAND ST,130.0,2
MORELAND ST,132.0,3
MORELAND ST,317.0,1
MORELAND ST,334.0,1
MORELAND ST,902.0,4
MORELAND ST,906.0,2
MORELAND ST,907.0,9
MORELAND ST,985.0,1
MOREY RD,101.0,14
MORLEY ST,101.0,5
MORLEY ST,104.0,4
MORLEY ST,903.0,1
MORRELL ST,101.0,16
MORRELL ST,407.0,1
MORRELL ST,985.0,1
MORRILL ST,101.0,7
MORRILL ST,104.0,2
MORRILL ST,105.0,2
MORRIS ST,101.0,2
MORRIS ST,104.0,9
MORRIS ST,105.0,37
MORRIS ST,132.0,2
MORRIS ST,332.0,1
MORRISON ST,132.0,8
MORRISON ST,902.0,16
MORRISON ST,985.0,2
MORROW RD,104.0,13
MORSE ST,13.0,2
MORSE ST,104.0,2
MORSE ST,105.0,3
MORSE ST,106.0,1
MORSE ST,111.0,1
MORSE ST,130.0,1
MORSE ST,132.0,1
MORTON PL,101.0,1
MORTON PL,104.0,2
MORTON PL,902.0,1
MORTON ST,13.0,3
MORTON ST,31.0,1
MORTON ST,101.0,41
MORTON ST,104.0,24
MORTON ST,105.0,58
MORTON ST,111.0,3
MORTON ST,112.0,1
MORTON ST,117.0,1
MORTON ST,118.0,1
MORTON ST,125.0,5
MORTON ST,130.0,2
MORTON ST,132.0,13
MORTON ST,311.0,1
MORTON ST,316.0,1
MORTON ST,317.0,2
MORTON ST,319.0,7
MORTON ST,325.0,2
MORTON ST,326.0,2
MORTON ST,328.0,2
MORTON ST,331.0,1
MORTON ST,332.0,3
MORTON ST,333.0,1
MORTON ST,343.0,2
MORTON ST,390.0,7
MORTON ST,391.0,1
MORTON ST,392.0,1
MORTON ST,901.0,1
MORTON ST,902.0,2
MORTON ST,908.0,2
MORTON ST,976.0,1
MORTON ST,979.0,1
MORTON ST,985.0,8
MORTON ST,986.0,3
MORTON VILLAGE DR,114.0,1
MOSELEY ST,101.0,7
MOSELEY ST,104.0,4
MOSELEY ST,105.0,13
MOSELEY ST,106.0,1
MOSELEY ST,111.0,2
MOSELEY ST,132.0,5
MOSELEY ST,905.0,1
MOSGROVE AV,101.0,3
MOSGROVE AV,104.0,1
MOSGROVE AV,105.0,1
MOSGROVE AV,106.0,1
MOSS HILL RD,101.0,67
MOSS HILL RD,130.0,2
MOSS HILL RD,132.0,4
MOSS HILL RD,977.0,2
MOSSDALE RD,101.0,29
MOTHER BROOK ,317.0,1
MOTHER BROOK ,901.0,2
MOTHER JULIA RD,906.0,1
MOULTON ST,327.0,1
MOULTON WY,985.0,1
MOULTRIE ST,101.0,15
MOULTRIE ST,104.0,18
MOULTRIE ST,970.0,1
MOUNTAIN AV,101.0,17
MOUNTAIN AV,104.0,7
MOUNTAIN AV,105.0,6
MOUNTAIN AV,106.0,2
MOUNTAIN AV,130.0,2
MOUNTAIN AV,132.0,5
MOUNTAIN AV,902.0,1
MOUNTFAIR TE,101.0,8
MOUNTFAIR TE,132.0,1
MOUNTFORT ST,977.0,1
MOUNTFORT ST,985.0,1
MOVILLE ST,101.0,16
MOVILLE ST,104.0,2
MOZART ST,104.0,8
MOZART ST,105.0,18
MOZART ST,109.0,1
MOZART ST,112.0,1
MOZART ST,132.0,1
MSGR ALBERT A JACOBBE RD,908.0,2
MSGR P J LYDON WY,101.0,10
MSGR P J LYDON WY,104.0,17
MSGR P J LYDON WY,105.0,29
MSGR P J LYDON WY,106.0,2
MSGR P J LYDON WY,111.0,2
MSGR P J LYDON WY,112.0,3
MSGR P J LYDON WY,130.0,1
MSGR P J LYDON WY,132.0,2
MSGR P J LYDON WY,905.0,1
MSGR P J LYDON WY,907.0,2
MSGR REYNOLDS WY,908.0,1
MT ASH RD,101.0,8
MT ASH RD,105.0,1
MT ASH RD,106.0,1
MT ASH RD,130.0,1
MT ASH RD,902.0,1
MT BOWDOIN TE,101.0,4
MT BOWDOIN TE,104.0,6
MT BOWDOIN TE,105.0,1
MT BOWDOIN TE,132.0,4
MT BOWDOIN TE,902.0,4
MT CALVARY RD,101.0,12
MT CALVARY RD,104.0,2
MT CALVARY RD,132.0,2
MT CALVARY RD,343.0,1
MT CALVARY RD,985.0,1
MT CUSHING TE,104.0,6
MT CUSHING TE,105.0,1
MT EVERETT ST,101.0,2
MT EVERETT ST,104.0,6
MT EVERETT ST,105.0,14
MT EVERETT ST,111.0,1
MT EVERETT ST,132.0,2
MT EVERETT ST,959.0,1
MT HOOD RD,105.0,2
MT HOOD RD,111.0,1
MT HOOD RD,112.0,1
MT HOOD RD,301.0,2
MT HOOD RD,390.0,1
MT HOPE ST,101.0,28
MT HOPE ST,104.0,17
MT HOPE ST,105.0,3
MT HOPE ST,106.0,1
MT HOPE ST,111.0,1
MT HOPE ST,132.0,3
MT HOPE ST,905.0,1
MT HOPE ST,985.0,2
MT IDA RD,101.0,5
MT IDA RD,104.0,1
MT IDA RD,105.0,29
MT IDA RD,132.0,1
MT IDA RD,985.0,1
MT PLEASANT AV,101.0,17
MT PLEASANT AV,104.0,11
MT PLEASANT AV,105.0,13
MT PLEASANT AV,111.0,2
MT PLEASANT AV,121.0,1
MT PLEASANT AV,125.0,8
MT PLEASANT AV,130.0,3
MT PLEASANT AV,132.0,3
MT PLEASANT AV,902.0,1
MT PLEASANT AV,903.0,1
MT PLEASANT AV,906.0,2
MT PLEASANT AV,907.0,1
MT PLEASANT AV,985.0,5
MT PLEASANT PL,101.0,1
MT PLEASANT PL,104.0,1
MT PLEASANT PL,132.0,1
MT PLEASANT ST,101.0,9
MT PLEASANT ST,104.0,1
MT PLEASANT ST,105.0,1
MT PLEASANT ST,132.0,2
MT PLEASANT TE,105.0,6
MT PLEASANT TE,132.0,1
MT VERNON AV,101.0,3
MT VERNON AV,104.0,1
MT VERNON PL,101.0,1
MT VERNON SQ,101.0,2
MT VERNON SQ,105.0,1
MT VERNON ST,13.0,4
MT VERNON ST,31.0,1
MT VERNON ST,101.0,95
MT VERNON ST,104.0,43
MT VERNON ST,105.0,26
MT VERNON ST,106.0,1
